"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM3B",-1.83045761070476,5.75179947674192,-6.68829621096804,3.45909169790789e-11,8.83467803557425e-11,14.0618888563565
"TMPRSS4",1.90812691040774,4.14885825566169,6.68431991831026,3.55083710132254e-11,9.06447960843535e-11,14.0362763612178
"NLRP5",-1.51399311699978,1.82359058596975,-6.6660063433667,4.00510469721312e-11,1.01885725601773e-10,13.9184955911536
"TMEM232",-1.06781227700652,3.37538781924949,-6.66549509659903,4.01857054329128e-11,1.02202103910301e-10,13.9152118939668
"CHRM3",-1.214377999639,3.17727566557999,-6.66275552012428,4.09148805337655e-11,1.03967035799395e-10,13.8976197957359
"LRAT",-1.38511296405435,4.48141462597842,-6.6514034033433,4.40770284069635e-11,1.11794231019569e-10,13.8247941118963
"OTOR",1.00040774301985,1.37392785604508,6.6507606607373,4.4263054977343e-11,1.12252159478318e-10,13.8206742620208
"SFRS13B",-1.0915382421267,3.62548791280954,-6.65030470472383,4.43954867175225e-11,1.12574073634753e-10,13.8177519004961
"PNMA6A",-1.03691655104359,4.22915403520668,-6.64802502011833,4.5063461466054e-11,1.14168942813948e-10,13.8031434951044
"PCDHA10",-1.51560725647551,4.91605100753953,-6.64483917781185,4.60134710039499e-11,1.16532571020759e-10,13.7827361484543
"KRTAP5-AS1",1.13937627697386,4.62616524232164,6.64418536195557,4.62108495272259e-11,1.17003517910611e-10,13.7785491653741
"BCL11A",-1.61681567222087,5.54834938016034,-6.64071945129048,4.72710953231164e-11,1.19643644525496e-10,13.7563601480685
"ZNF711",-1.1005009538456,6.82691961447195,-6.63915318366557,4.77580099121643e-11,1.20846169844442e-10,13.7463363140352
"HOXB8",-1.05702527629148,3.66684616661047,-6.63575082779163,4.88327089855149e-11,1.23489307033361e-10,13.7245694086994
"CNTN2",-1.13356196827317,3.09098293581673,-6.62916490699302,5.09807265139458e-11,1.28841742334652e-10,13.6824647823951
"NBPF22P",1.05099155228104,1.59124174349534,6.62553039210163,5.22054831811432e-11,1.31855693311417e-10,13.6592454994169
"FER1L4",1.14308146279675,5.47734458509799,6.61953932425525,5.42875369046186e-11,1.3696237451084e-10,13.6209970819698
"RNF182",-1.15384307928137,3.5016591448129,-6.60793607158654,5.85538248547834e-11,1.47544115126088e-10,13.5470105685713
"KRTCAP3",1.05998391617496,8.08963912084373,6.60496202750295,5.96991524033295e-11,1.50393118068693e-10,13.5280664163572
"PAX9",1.25847171768606,6.50864718380359,6.60402137811772,6.00659497575889e-11,1.51298542571495e-10,13.5220762906472
"B3GNT3",-1.57286383076752,5.41464182973296,-6.59350984593548,6.43179753925499e-11,1.6169076498856e-10,13.4551920158295
"F7",1.62873831060919,5.38773735821624,6.5912783998143,6.52578391004911e-11,1.63993141782711e-10,13.4410061978438
"PTCHD2",1.25264056343522,3.4374129563769,6.59023659434424,6.57012301257017e-11,1.65066887460771e-10,13.4343847287481
"AIM2",1.17187651008101,4.08630280671779,6.58168473210476,6.94541366601164e-11,1.74260556475094e-10,13.3800678998137
"ITGA8",-1.14240975457751,4.66837126193533,-6.56514967871195,7.73150774437549e-11,1.93391535593744e-10,13.2752321691785
"KCNF1",1.57897123642845,5.16526291451974,6.56347407329232,7.81586829812816e-11,1.95477814620258e-10,13.264622165709
"FAM183A",1.04554804860274,2.43025101821732,6.55656021860853,8.17358870630456e-11,2.04299827034352e-10,13.2208699976641
"KCNJ11",1.07893878721835,7.82645708577469,6.55180626090877,8.42880633601547e-11,2.10627624542099e-10,13.190810956421
"AKR7A3",1.70884435443541,7.5478192281937,6.54905440457566,8.5800886475454e-11,2.14277332724144e-10,13.1734203751661
"NCRNA00052",1.78688190354522,1.97757075477937,6.54101317491377,9.037547537199e-11,2.25536848394517e-10,13.1226421299158
"EREG",-1.51712126815695,2.87932729810835,-6.53611008380963,9.3281088993216e-11,2.32646261153521e-10,13.0917089002279
"SHC4",-1.53904854666894,4.95560026568617,-6.53458327399283,9.42044190156093e-11,2.34891885096613e-10,13.0820807817729
"SUSD3",1.42167014155718,8.79594940822758,6.53055440871298,9.66840190374571e-11,2.40927966670885e-10,13.0566846633346
"ADAM22",-1.0469004457234,5.22599665597671,-6.5212593734233,1.02650999752675e-10,2.55486378439229e-10,12.998148658243
"BMPR1B",2.19047956068869,8.58374204040499,6.49301495189414,1.23081254446711e-10,3.05296352899301e-10,12.8207543372803
"CSAG3",1.40029947740929,1.66889291912345,6.48891193843301,1.26362410424929e-10,3.13169651580583e-10,12.7950442751822
"CST5",1.90102081211059,2.08700591755262,6.48143229108352,1.32565508464095e-10,3.28225405655724e-10,12.7482147168735
"GRAMD2",-1.34804496397228,6.65456229564903,-6.48092681789128,1.32995297777931e-10,3.29249748674163e-10,12.7450517997197
"ADAM32",-1.15022059436493,3.94410690566412,-6.47468780137508,1.38413754498015e-10,3.42250353004989e-10,12.7060310907844
"CBLN2",2.01938386870582,3.68062224678519,6.46380498198775,1.4838681126609e-10,3.66159023801148e-10,12.63805047898
"WNK3",-1.03800725079205,3.77427476762271,-6.46067035005385,1.5138756123043e-10,3.73428727196458e-10,12.6184894674198
"MYOZ1",-1.00893630635499,3.87965136493277,-6.45454166973614,1.57426986414919e-10,3.87999187162659e-10,12.5802702860217
"LINC00839",-1.2259858713399,3.9855034874577,-6.44913942487947,1.62945572009969e-10,4.01117878898848e-10,12.5466092924816
"IL12A",-1.02041016231562,2.81309131225006,-6.44388969749397,1.68489489785778e-10,4.14217651236223e-10,12.5139238087344
"SLC38A4",-1.05859093744123,3.45583905935755,-6.44210703376715,1.70413696360191e-10,4.18797382873665e-10,12.5028303598461
"ATP2B2",-1.19013548688496,2.99776810631156,-6.44170889250659,1.70846377852313e-10,4.19709665029679e-10,12.5003531329769
"C14orf50",-1.09063802998572,3.90418281857491,-6.43667403498988,1.7641163426859e-10,4.32810627500159e-10,12.4690386744607
"APOBEC3A",1.05957083013686,4.10433100610797,6.43272516421608,1.80900232894758e-10,4.43610506473787e-10,12.4444945287704
"AMY1A",-1.43092692387177,2.63693065486769,-6.4278593556522,1.86584947816916e-10,4.57222397246093e-10,12.4142704972317
"GFRA3",-1.30229510323829,2.49191957454262,-6.426807254523,1.878368998027e-10,4.6007014937328e-10,12.4077381636407
"PNLIPRP2",1.01391459561705,1.27385276058391,6.42177731953411,1.93936748925049e-10,4.74840234071777e-10,12.3765218615595
"IRX4",-1.53533727934669,4.15024186799262,-6.4211495748216,1.94711490240606e-10,4.7662320337783e-10,12.3726276131324
"MMEL1",1.03254751822744,3.9273761297426,6.41854055572755,1.97964019801528e-10,4.84411241000251e-10,12.3564462281989
"TCL1B",1.19733341860472,1.3952003732393,6.41443944946896,2.03184369998232e-10,4.96829195963689e-10,12.3310231825607
"NBPF6",1.78825343951347,2.95971945778631,6.41265535723974,2.05497172166362e-10,5.02065005247477e-10,12.3199682034607
"ST6GAL2",1.04540300654986,7.15652665382832,6.39923630315833,2.2373771229667e-10,5.45718630088056e-10,12.2369101502932
"LGALS7B",-1.36567133593408,1.94770997836055,-6.39342155341539,2.32124926134598e-10,5.65839033411872e-10,12.2009698478049
"ZNF229",-1.0245442963919,6.64122660225167,-6.39323778305362,2.32394948739376e-10,5.66422195122807e-10,12.1998344815558
"ABP1",1.2885739632168,3.6266004504713,6.38542422992752,2.44164388141641e-10,5.94762384716962e-10,12.1515891442185
"C2CD4C",-1.0076812140099,3.93431739918483,-6.37633817617092,2.58584691253799e-10,6.29215582019874e-10,12.0955559578173
"KLK2",-1.082481040978,1.73845763572148,-6.36666354107118,2.74854519867264e-10,6.68011590224317e-10,12.0359749569496
"SEZ6L2",1.16512074635613,9.66303369794654,6.36632803160579,2.7543634335575e-10,6.69266863952781e-10,12.0339102466051
"VIPR2",-1.58836817481593,4.50073924175194,-6.3645464838396,2.78546046329894e-10,6.76742683244094e-10,12.0229483839455
"PCDHGA10",-1.12184173281226,5.85317109711267,-6.35891417502282,2.88604803040208e-10,7.00516350128164e-10,11.9883116478145
"TSPAN1",1.51902166943753,9.34780531973007,6.35797721068061,2.90312234358142e-10,7.04493773165234e-10,11.9825524236234
"CD1A",1.35698553225888,2.96166242534526,6.35335615619474,2.98878718620012e-10,7.25110069830599e-10,11.9541598610128
"PRAME",2.456931346925,4.58657595638295,6.34512364128797,3.1475653298777e-10,7.62367265876975e-10,11.9036256615567
"NEURL3",-1.01358038491441,4.21369955315476,-6.33793557645902,3.29292095195684e-10,7.96443667317449e-10,11.8595527659512
"PKHD1",-1.12633830936142,2.79694086060598,-6.3374167937867,3.30366193366337e-10,7.98947212525414e-10,11.8563737091516
"CYP4F22",-1.79107211076696,5.38468855320018,-6.33468079546165,3.36087771944274e-10,8.12496353085956e-10,11.839611765331
"DSCAML1",-1.13964793492179,3.20168907285422,-6.33351456212421,3.38555966830271e-10,8.18270119925074e-10,11.8324689577228
"FST",-1.05005706972212,6.82635921888492,-6.33085515239563,3.44250755299157e-10,8.31543564798789e-10,11.8161855194567
"DTNA",-1.00576640794166,8.04327151836427,-6.31818531690224,3.72693025773452e-10,8.98339725378861e-10,11.7386965331987
"LCN12",1.11026650868612,3.78113546779512,6.31715604294625,3.75101983051245e-10,9.03933563673428e-10,11.7324078475121
"SYCP2",1.04162180495446,8.6244780432321,6.31153621755915,3.8852571279678e-10,9.35182440647966e-10,11.6980885876268
"PCDHA3",-1.16817526328575,4.69124210793706,-6.30475564882553,4.05348036180077e-10,9.74414441350042e-10,11.6567189115659
"ICOS",1.14157222622135,4.3489887839797,6.30325160061105,4.09174884052146e-10,9.83382997969528e-10,11.6475480343141
"HES2",1.2504383541624,5.37201987086854,6.29930137652145,4.19394641768359e-10,1.00758984769164e-09,11.6234714406768
"FGFR4",1.35835404126812,6.83473866484293,6.28271866963593,4.65086443434944e-10,1.11514055245883e-09,11.5225540330725
"DIO1",1.83575484947767,5.02709116481176,6.28224715006065,4.66454353761244e-10,1.11815865798652e-09,11.5196881457176
"SIM2",1.08941979534303,6.31151448986836,6.28222311626941,4.66524182630547e-10,1.11819520362342e-09,11.5195420741661
"FSD1",1.04263466259038,1.81110087698197,6.27456054966852,4.89316137143856e-10,1.17145382558479e-09,11.4729975227819
"ALG1L",1.25963407775396,3.8193932490417,6.26540929441112,5.17964502168016e-10,1.23873695907238e-09,11.4174799465858
"HOXC12",1.04928357888662,1.28823277262717,6.2634822987947,5.24202665751711e-10,1.25336318984472e-09,11.4057991844124
"DYDC2",1.11393943428085,3.18334634394402,6.26187863102944,5.29450052451648e-10,1.26546654702187e-09,11.3960808856999
"SPDYC",1.62687266474395,1.72757330842332,6.26140892547518,5.30996677189105e-10,1.26901515736071e-09,11.3932348901399
"SNTN",1.05022676165128,1.82222656779675,6.24130078921828,6.0151233713627e-10,1.43419247422877e-09,11.2715850714458
"MUC6",-2.37516783039968,4.97258117600851,-6.22728987856238,6.55971860642178e-10,1.5604086782531e-09,11.1870388295753
"CCL8",-1.09237755125112,5.58385671818346,-6.22235585689243,6.76273911874112e-10,1.60758265939349e-09,11.1573077806412
"CXCR3",1.0427585782375,5.56200162777197,6.20397146253851,7.57466693463927e-10,1.79662645389626e-09,11.0467229922089
"SLC38A3",-1.22627875946663,4.99367451457711,-6.20378937613796,7.58316652881979e-10,1.79822606215305e-09,11.0456292502749
"C4BPB",-1.16501629034056,2.38804083202159,-6.20108431991291,7.71053808479551e-10,1.82716117067809e-09,11.0293842809817
"C8orf84",-1.27010451108756,7.26328711480227,-6.20012226113046,7.75633983102178e-10,1.83737717134958e-09,11.0236083257264
"ABCC2",-1.0452127460045,3.46808929151985,-6.19315400221918,8.09611023136688e-10,1.91653471458033e-09,10.9817977636754
"KRT6B",-2.14020374475607,7.14532590735637,-6.18179255575393,8.68150085421953e-10,2.05060793842432e-09,10.9137219933068
"KCNC2",-2.01423739014334,2.77330338659291,-6.17173636232234,9.23397490491602e-10,2.17758961554173e-09,10.8535648851097
"VSTM2L",1.36236947681599,4.9387184909058,6.17101457921329,9.27492324004641e-10,2.18649111042107e-09,10.849250643617
"IQCA1",-1.11064382897108,5.80326217561537,-6.16796195574473,9.45007463338975e-10,2.22650062035218e-09,10.8310097394936
"ITGB8",-1.10379154770665,8.71633909888978,-6.16644009546331,9.53859717787384e-10,2.24684031029003e-09,10.8219190501183
"PAX2",1.41996295537999,3.38270502376956,6.14972341491382,1.05658526913968e-09,2.48167918179266e-09,10.7222020874924
"PCP2",1.18809229715068,4.35859224104751,6.13204094157601,1.17699301247008e-09,2.75469882936845e-09,10.6170005864505
"CHST4",-1.12437364098295,1.97933394652305,-6.10556921802863,1.38265895533587e-09,3.22646672274869e-09,10.4600393355676
"TMEM139",-1.23929093524478,6.83831394857607,-6.09940124986503,1.43539934691369e-09,3.34572659243076e-09,10.4235586569213
"DMRTC1B",-1.0624443225664,2.82057822698356,-6.08642246348611,1.55286840541752e-09,3.61336462441881e-09,10.3469082933202
"IRF4",-1.14529779776161,6.00790324450884,-6.07417583140848,1.67228349192748e-09,3.88417229202112e-09,10.2747226138066
"PCP4L1",-1.20369276133083,3.7126988568595,-6.05763728791366,1.84786144490841e-09,4.28178820952309e-09,10.177455930858
"PHGDH",-1.00780183835645,9.84272699674206,-6.0323037231837,2.15219915043816e-09,4.96844171691189e-09,10.0289475006229
"PLIN5",-1.41139668148332,6.35585984065036,-6.00987520128348,2.46204537569769e-09,5.66840431181646e-09,9.8979575081594
"GALNT13",-1.15817004300722,4.01673870242178,-5.99375605387455,2.71117377557513e-09,6.2286762326379e-09,9.80410001099913
"GPR126",-1.07944865503697,7.51985337161284,-5.98886563359166,2.79150171026381e-09,6.40747384162066e-09,9.77567132322464
"ZBP1",1.06964270222697,4.95248869135868,5.98785041847721,2.80846572074415e-09,6.44424605232578e-09,9.76977247654034
"ECM1",1.01209092282429,10.1485789629497,5.98216043145511,2.90542076455258e-09,6.6585132321987e-09,9.73672857803469
"KLRG2",1.2209571476516,4.69462309528965,5.9644208536849,3.22911199413289e-09,7.38381385331024e-09,9.63389810049117
"SCNN1B",-1.28156236158201,7.10771295586352,-5.95805469543061,3.35363789322692e-09,7.66086372442537e-09,9.59706573134547
"CELF5",-1.19975891624059,3.77672411122176,-5.95801386299841,3.35445151473345e-09,7.66101379384944e-09,9.59682960876346
"KLHDC7B",1.20999430166552,6.49344305450941,5.95329885371354,3.44970748434661e-09,7.87505098332122e-09,9.56957427722409
"SLC4A8",1.15368794434987,8.05865800664588,5.95029177575483,3.51183020883774e-09,8.01418666127325e-09,9.55220234167357
"MAST1",1.06047260526885,3.6267181310399,5.93424867801519,3.86214125933557e-09,8.79597841453569e-09,9.45966091696871
"CACNA1D",1.12089638874725,7.83048009780457,5.92353206410234,4.11487901277022e-09,9.35598351338632e-09,9.39797547030426
"NUPR2",1.27554145318093,4.99077311467274,5.90676082094128,4.54307584609459e-09,1.0304412287765e-08,9.3016502529395
"RBM20",-1.07466534056693,4.99585486210954,-5.90360105600701,4.62847400410679e-09,1.04946229605016e-08,9.28353105808695
"NKX2-2",1.38619594681434,1.57783988809583,5.89740955030983,4.8003688891514e-09,1.08783580822075e-08,9.24805332127032
"GRHL3",1.04527813764435,5.3804276070709,5.89718989644054,4.80658000967392e-09,1.08912286337993e-08,9.24679533511901
"CHRNA9",1.17173789845803,1.42799763966363,5.8679723425569,5.70646025244859e-09,1.28832427520015e-08,9.07985671506255
"XIST",-1.13210104597324,12.3392754219931,-5.86570971691342,5.78262065165382e-09,1.30523101222764e-08,9.06696153099467
"PPP1R14C",-1.4968165384854,5.13117131262082,-5.85998464005916,5.97977663863141e-09,1.34884061020704e-08,9.03435407004124
"LAD1",1.11473719999886,9.44605021149946,5.85895066312234,6.01607528977512e-09,1.35643097497615e-08,9.02846820748868
"SERPINB7",1.26605022982869,2.6146338725876,5.8573355739296,6.07320419240432e-09,1.36885973248537e-08,9.01927635424293
"CBS",1.13351407775029,7.49351390059617,5.85302611294819,6.22823640812381e-09,1.40303113104052e-08,8.99476190548792
"BPI",-1.18850781219272,1.91710812147747,-5.8369279391029,6.84219094092825e-09,1.53879815145303e-08,8.90333784618588
"PYY",1.18786452934787,1.84978276396606,5.82761438971388,7.22389552060487e-09,1.62250546689082e-08,8.85055333360893
"LGALS7",-1.20712789247726,2.55612885666465,-5.81672985596865,7.69629825461255e-09,1.72577020626086e-08,8.78896618471613
"FADS2",1.09633601167457,10.5869229467472,5.79010352947558,8.98226192794281e-09,2.00709661710118e-08,8.63876707888003
"NETO1",1.06174098985904,2.4705921922039,5.78809040545395,9.08757524586889e-09,2.02996474197874e-08,8.62743753283416
"ARHGDIG",-1.09376975931302,2.12410981406924,-5.78559712157782,9.21967430506482e-09,2.05835056466388e-08,8.61341088570278
"GABRB3",-1.48004710608054,4.7567575409625,-5.78494163629364,9.25471230717203e-09,2.06572277538381e-08,8.6097242233232
"LOC645323",1.06382815904356,1.56572459518284,5.78054820078981,9.49292505454908e-09,2.11773998331147e-08,8.58502430814464
"FSIP1",1.51923830973454,6.63153293967717,5.7709754107533,1.00328136252681e-08,2.23526068436369e-08,8.53126749123695
"NWD1",-1.13262738066726,3.91582710106949,-5.76432280551164,1.04254870806881e-08,2.32022301287319e-08,8.49395884602593
"PIP",-2.40654760431569,8.6106438723048,-5.75865695913232,1.0771675867067e-08,2.39518671239265e-08,8.46221616283727
"C19orf33",1.46266225751021,7.02235735154615,5.75789182614345,1.08192751607806e-08,2.40524873514652e-08,8.4579317980961
"KCNE4",1.20258478984948,8.84974586973189,5.74723132040198,1.1504147639244e-08,2.55224137467569e-08,8.39829428682562
"TDRD9",-1.20822733637866,3.33213679688103,-5.74013095927354,1.19835144940137e-08,2.65600214134335e-08,8.35863112400305
"RGS9",-1.051008634005,4.29819261367829,-5.71573880793318,1.37829683139152e-08,3.04330554945966e-08,8.22272823654652
"FZD9",-1.10973691647137,3.06231334665689,-5.69723019383346,1.53211620913763e-08,3.37530193143279e-08,8.11997158467213
"IL6ST",-1.23112713474021,10.59938585179,-5.6891965493834,1.6039630497378e-08,3.53016620508472e-08,8.07546840023505
"SMC1B",1.20850313759158,3.10489093539292,5.67136245986768,1.77536262277316e-08,3.90069484021139e-08,7.9768872762372
"MUC16",-1.83314462275398,5.73980664020209,-5.66744085438402,1.81537435634883e-08,3.98604062852755e-08,7.95524923136651
"GATA3-AS1",1.48869802055014,6.62780858810932,5.65796692097102,1.91568736911736e-08,4.20044647797691e-08,7.90303390946684
"HRASLS2",1.09124821482186,4.96621716270954,5.65467188436853,1.9518234142111e-08,4.27739136323584e-08,7.88489281165069
"LAMP3",1.0523605859301,6.86456952891624,5.64897120648008,2.01591253370938e-08,4.41453598776807e-08,7.8535309118149
"MKRN3",1.35298174024705,2.69922028938024,5.63173391928109,2.22239444017006e-08,4.8578715857153e-08,7.75888355955971
"SPESP1",-1.20157650431001,4.47707090445411,-5.61473888313695,2.44603236614356e-08,5.33192371279175e-08,7.66583490999695
